Date Time,Pass Timer,NoCar Timer,Bounces,Car#,Cars In Park,Temp,Last Car Millis, This Car Millis,Bounce Flag,Millis
2024-11-10 12:53:10, 5654, 18, -10, 55 , 762929
2024-11-10 12:53:10, 6333, 19, -11, 55 , 788646
2024-11-10 12:53:10, 7207, 20, -12, 55 , 821026
2024-11-10 12:53:10, 3295, 21, -13, 55 , 880024
2024-11-10 12:53:10, 2978, 22, -14, 55 , 890810
2024-11-10 12:53:10, 13058, 23, -15, 54 , 941318
2024-11-10 12:53:10, 2110, 24, -16, 55 , 983308
2024-11-10 12:53:10, 5355, 25, -17, 55 , 994052
2024-11-10 12:53:10, 1609, 26, -18, 55 , 1016509
2024-11-10 12:53:10, 3854, 27, -19, 55 , 1027275
2024-11-10 12:53:10, 55096, 28, -20, 55 , 1061852
2024-11-10 12:53:10, 5990, 29, -21, 54 , 1176417
2024-11-10 12:53:10, 7580, 30, -22, 55 , 1193612
2024-11-10 12:53:10, 2251, 31, -23, 55 , 1210843
2024-11-10 12:53:10, 6570, 32, -24, 55 , 1224742
2024-11-10 12:53:10, 1944, 33, -25, 55 , 1256146
2024-11-10 12:53:10, 2119, 34, -26, 55 , 1267823
2024-11-10 12:53:10, 4690, 35, -27, 54 , 1292536
2024-11-10 12:53:10, 15687, 36, -28, 55 , 1311887
2024-11-10 12:53:10, 21077, 37, -29, 55 , 1344026
2024-11-10 12:53:10, 2903, 38, -30, 55 , 1378499
2024-11-10 12:53:10, 16379, 39, -31, 55 , 1404291
2024-11-10 12:53:10, 684, 40, -22, 55 , 1760109
2024-11-10 14:52:52, 17174, 41, 0, 54 , 493247
2024-11-10 14:52:52, 18762, 1, 0, 52 , 61308305
2024-11-10 14:52:52, 2896, 2, 1, 52 , 62187543
2024-11-10 14:52:52, 4137, 3, 0, 52 , 62237442
2024-11-10 14:52:52, 19814, 4, 1, 53 , 65765430
2024-11-10 14:52:52, 5709, 5, 0, 54 , 66127404
2024-11-10 14:52:52, 2182, 6, 1, 54 , 66453019
2024-11-10 14:52:52, 4210, 7, 4, 54 , 67728677
2024-11-10 14:52:52, 2075, 8, 3, 54 , 68478867
2024-11-10 14:52:52, 2543, 9, 10, 52 , 74982282
2024-11-10 14:52:52, 13452, 10, 11, 52 , 76520429
2024-11-10 14:52:52, 14470, 11, 11, 52 , 76879010
2024-11-10 14:52:52, 18155, 12, 14, 53 , 80077074
2024-11-10 14:52:52, 11161, 13, 13, 54 , 80909518
2024-11-10 14:52:52, 1216, 14, 12, 54 , 81347214
2024-11-10 14:52:52, 3916, 15, 14, 54 , 82134170
2024-11-10 14:52:52, 11845, 16, 16, 54 , 82371417
2024-11-10 14:52:52, 878, 17, 15, 54 , 82397181
2024-11-10 14:52:52, 17321, 18, 15, 54 , 83111473
2024-11-10 14:52:52, 2110, 19, 18, 53 , 83876548
2024-11-10 14:52:52, 1435, 20, 17, 53 , 84156066
2024-11-10 14:52:52, 1091, 21, 17, 53 , 85698474
2024-11-10 14:52:52, 2436, 22, 17, 52 , 87100246
2024-11-10 14:52:52, 1014, 23, 16, 52 , 87109436
2024-11-10 14:52:52, 8415, 24, 16, 51 , 88219075
2024-11-10 14:52:52, 6, 25, 15, 51 , 88622129
2024-11-10 14:52:52, 1711, 26, 14, 51 , 88622219
2024-11-10 14:52:52, 10961, 27, 15, 48 , 92060100
2024-11-10 14:52:52, 6862, 28, 14, 48 , 92328651
2024-11-10 14:52:52, 1486, 29, 14, 48 , 92528931
2024-11-10 14:52:52, 992, 30, 13, 48 , 92546178
2024-11-10 14:52:52, 894, 31, 12, 48 , 92551503
2024-11-10 14:52:52, 23915, 32, 11, 48 , 95065821
2024-11-10 14:52:52, 13935, 1, 42, 47 , 95990489
2024-11-10 14:52:52, 23739, 1, 1, 42 , 145193535
2024-11-10 14:52:52, 2626, 2, 1, 44 , 147663053
2024-11-10 14:52:52, 1147, 3, 8, 45 , 151796250
2024-11-10 14:52:52, 41808, 4, 8, 45 , 152018188
2024-11-10 14:52:52, 851, 5, 7, 45 , 152061360
2024-11-10 14:52:52, 3744, 6, 9, 45 , 152232347
2024-11-10 14:52:52, 2511, 7, 8, 45 , 152236602
2024-11-10 14:52:52, 1483, 8, 13, 46 , 153613499
2024-11-10 14:52:52, 1143, 9, 12, 46 , 153634878
2024-11-10 14:52:52, 702, 10, 13, 48 , 154407115
2024-11-10 14:52:52, 1783, 11, 14, 49 , 155198820
2024-11-10 14:52:52, 1999, 12, 14, 49 , 155416940
2024-11-10 14:52:52, 1453, 13, 15, 49 , 156011165
2024-11-10 14:52:52, 2011, 14, 14, 49 , 156042447
2024-11-10 14:52:52, 1359, 15, 16, 49 , 156426752
2024-11-10 14:52:52, 14453, 16, 18, 50 , 160030992
2024-11-10 14:52:52, 16332, 17, 23, 51 , 161135768
2024-11-10 14:52:52, 1272, 18, 24, 51 , 162045694
2024-11-10 14:52:52, 3722, 19, 24, 51 , 163196233
2024-11-10 14:52:52, 1634, 20, 23, 51 , 163200498
2024-11-10 14:52:52, 1704, 21, 24, 51 , 163662978
2024-11-10 14:52:52, 6457, 22, 25, 53 , 165854683
2024-11-10 14:52:52, 2404, 23, 26, 54 , 168575266
2024-11-10 14:52:52, 5866, 24, 25, 54 , 168620684
2024-11-10 14:52:52, 1753, 25, 24, 54 , 168716878
2024-11-10 14:52:52, 2110, 26, 25, 53 , 169667399
2024-11-10 14:52:52, 3563, 27, 24, 53 , 169948628
2024-11-10 14:52:52, 2505, 28, 23, 52 , 171224261
2024-11-10 14:52:52, 16018, 29, 22, 50 , 173326853
2024-11-10 14:52:52, 21467, 30, 21, 50 , 173355959
2024-11-10 14:52:52, 18940, 31, 22, 50 , 173848612
2024-11-10 14:52:52, 23730, 32, 23, 49 , 174085569
2024-11-10 14:52:52, 29175, 33, 22, 49 , 174208273
2024-11-10 14:52:52, 962, 34, 23, 48 , 175774314
2024-11-10 14:52:52, 7220, 35, 23, 48 , 176958369
2024-11-10 14:52:52, 14709, 36, 22, 47 , 177632120
2024-11-10 14:52:52, 1112, 37, 23, 46 , 179155170
2024-11-10 14:52:52, 2494, 38, 22, 46 , 179829224
2024-11-10 14:52:52, 6486, 39, 21, 46 , 179841862
2024-11-10 14:52:52, 5322, 1, 66, 46 , 181788518
2024-11-10 14:52:52, 3617, 2, 74, 46 , 184144139
2024-11-10 14:52:52, 3836, 3, 77, 45 , 186308314
2024-11-10 14:52:52, 1058, 4, 77, 45 , 186464089
2024-11-10 14:52:52, 1776, 5, 78, 45 , 186503030
2024-11-10 14:52:52, 2453, 6, 78, 45 , 186508563
2024-11-10 14:52:52, 783, 7, 77, 45 , 186542756
2024-11-10 14:52:52, 3418, 8, 76, 45 , 187003161
2024-11-10 14:52:52, 2442, 9, 75, 45 , 187043066
2024-11-10 14:52:52, 11646, 10, 76, 46 , 189434047
2024-11-10 14:52:52, 1432, 11, 75, 47 , 192417727
2024-11-10 14:52:52, 1438, 12, 74, 47 , 192424138
2024-11-10 14:52:52, 3717, 1, 0, 48 , 232522981
2024-11-10 14:52:52, 19615, 2, 0, 48 , 235321694
2024-11-10 14:52:52, 2558, 3, -1, 48 , 235371694
2024-11-10 14:52:52, 21475, 4, -2, 48 , 235444885
2024-11-10 14:52:52, 13366, 5, -3, 49 , 237252410
2024-11-10 14:52:52, 23358, 6, 3, 50 , 239762390
2024-11-10 14:52:52, 1383, 7, 5, 51 , 240892326
2024-11-10 14:52:52, 20476, 8, 5, 51 , 241230379
2024-11-10 14:52:52, 615, 9, 11, 52 , 244426065
2024-11-10 14:52:52, 2610, 10, 10, 53 , 244449810
2024-11-10 14:52:52, 2045, 11, 10, 53 , 245053287
2024-11-10 14:52:52, 3246, 12, 9, 53 , 245073986
2024-11-10 14:52:52, 5998, 13, 8, 53 , 245194422
2024-11-10 14:52:52, 2570, 14, 7, 53 , 245204002
2024-11-10 14:52:52, 2608, 15, 6, 53 , 245212602
2024-11-10 14:52:52, 3110, 16, 5, 53 , 245277698
2024-11-10 14:52:52, 2986, 17, 4, 53 , 245320297
2024-11-10 14:52:52, 530, 18, 3, 53 , 245338454
2024-11-10 14:52:52, 715, 19, 3, 53 , 245955820
2024-11-10 14:52:52, 3104, 20, 3, 53 , 246141028
2024-11-10 14:52:52, 12949, 21, 2, 53 , 246145273
2024-11-10 14:52:52, 615, 22, 1, 53 , 246175019
2024-11-10 14:52:52, 1372, 23, 0, 54 , 246179287
2024-11-10 14:52:52, 1560, 24, -1, 53 , 246196661
2024-11-10 14:52:52, 1583, 25, -2, 53 , 246200535
2024-11-10 14:52:52, 6474, 26, -3, 53 , 246205048
2024-11-10 14:52:52, 11004, 27, -4, 53 , 246239189
2024-11-10 14:52:52, 1954, 28, -5, 53 , 246251534
2024-11-10 14:52:52, 1197, 29, -6, 53 , 246264305
2024-11-10 14:52:52, 715, 30, -7, 53 , 246272793
2024-11-10 14:52:52, 6076, 31, -8, 53 , 246319566
2024-11-10 14:52:52, 514, 32, -9, 53 , 246336641
2024-11-10 14:52:52, 794, 33, -10, 53 , 246349490
2024-11-10 14:52:52, 1508, 34, -11, 53 , 246353734
2024-11-10 14:52:52, 33648, 35, -12, 53 , 246382822
2024-11-10 14:52:52, 4493, 36, -13, 53 , 246509145
2024-11-10 14:52:52, 16724, 37, -14, 53 , 246658302
2024-11-10 14:52:52, 4083, 38, -15, 53 , 246775845
2024-11-10 14:52:52, 788, 39, -16, 53 , 246799192
2024-11-10 14:52:52, 2054, 40, -17, 53 , 247105704
2024-11-10 14:52:52, 12582, 41, -17, 53 , 247162815
2024-11-10 14:52:52, 8976, 42, -18, 53 , 247220019
2024-11-10 14:52:52, 9045, 43, -19, 53 , 247373717
2024-11-10 14:52:52, 912, 44, -20, 53 , 247467019
2024-11-10 14:52:52, 1002, 45, -21, 53 , 247471012
2024-11-10 14:52:52, 7079, 46, -22, 53 , 247489586
2024-11-10 14:52:52, 686, 47, -22, 52 , 247539120
2024-11-10 14:52:52, 1992, 48, -23, 52 , 247543375
2024-11-10 14:52:52, 4536, 49, -24, 52 , 247552979
2024-11-10 14:52:52, 812, 50, -25, 52 , 247665946
2024-11-10 14:52:52, 5697, 51, -26, 52 , 247674260
2024-11-10 14:52:52, 4670, 52, -27, 52 , 247725269
2024-11-10 14:52:52, 621, 53, -27, 52 , 247777358
2024-11-10 14:52:52, 5574, 54, -28, 52 , 247832638
2024-11-10 14:52:52, 697, 55, -29, 52 , 247849650
2024-11-10 14:52:52, 1418, 56, -30, 52 , 247854964
2024-11-10 14:52:52, 2492, 57, -31, 51 , 247915837
2024-11-10 14:52:52, 772, 58, -32, 51 , 247941321
2024-11-10 14:52:52, 9593, 59, -33, 51 , 247959408
2024-11-10 14:52:52, 3427, 60, -34, 51 , 247986018
2024-11-10 14:52:52, 5652, 61, -35, 51 , 247998768
2024-11-10 14:52:52, 3085, 62, -36, 51 , 248011521
2024-11-10 14:52:52, 63057, 63, -37, 51 , 248020018
2024-11-10 14:52:52, 2497, 64, -38, 51 , 248116963
2024-11-10 14:52:52, 7, 65, -39, 51 , 248129726
2024-11-10 14:52:52, 17261, 66, -40, 51 , 248130103
2024-11-10 14:52:52, 3184, 67, -41, 51 , 248148131
2024-11-10 14:52:52, 15857, 68, -42, 51 , 248156302
2024-11-10 14:52:52, 1184, 69, -43, 51 , 248173330
2024-11-10 14:52:52, 4325, 70, -44, 51 , 248181137
2024-11-10 14:52:52, 18358, 71, -45, 51 , 248191496
2024-11-10 14:52:52, 3921, 72, -46, 51 , 248245669
2024-11-10 14:52:52, 108980, 73, -47, 51 , 248250078
2024-11-10 14:52:52, 2293, 74, -48, 51 , 248362220
2024-11-10 14:52:52, 7509, 75, -49, 51 , 248368641
2024-11-10 14:52:52, 9690, 76, -50, 51 , 248402147
2024-11-10 14:52:52, 15774, 77, -51, 51 , 248439835
2024-11-10 14:52:52, 2693, 78, -52, 51 , 248510860
2024-11-10 14:52:52, 2304, 79, -53, 51 , 248519515
2024-11-10 14:52:52, 5765, 80, -54, 51 , 248527861
2024-11-10 14:52:52, 75785, 81, -55, 51 , 248562065
2024-11-10 14:52:52, 1786, 82, -56, 51 , 248687887
2024-11-10 14:52:52, 2261, 83, -57, 51 , 248694295
2024-11-10 14:52:52, 42631, 84, -58, 51 , 248723414
2024-11-10 14:52:52, 1638, 85, -59, 51 , 248826373
2024-11-10 14:52:52, 1942, 86, -60, 51 , 248843649
2024-11-10 14:52:52, 12329, 87, -60, 51 , 248859827
2024-11-10 14:52:52, 4162, 88, -61, 51 , 248876834
2024-11-10 14:52:52, 561, 89, -62, 51 , 248885591
2024-11-10 14:52:52, 7964, 90, -63, 51 , 248946969
2024-11-10 14:52:52, 10699, 91, -64, 51 , 249107103
2024-11-10 14:52:52, 10891, 92, -64, 51 , 249231436
2024-11-10 14:52:52, 2668, 93, -64, 51 , 249316847
2024-11-10 14:52:52, 3409, 94, -65, 51 , 249451238
2024-11-10 14:52:52, 4200, 95, -66, 51 , 249478070
2024-11-10 14:52:52, 4797, 96, -67, 51 , 249499795
2024-11-10 14:52:52, 3907, 97, -68, 51 , 249517935
2024-11-10 14:52:52, 6237, 98, -69, 51 , 249534020
2024-11-10 14:52:52, 5727, 99, -70, 51 , 249588069
2024-11-10 14:52:52, 2658, 100, -71, 51 , 249599925
2024-11-10 14:52:52, 4344, 101, -72, 51 , 249608438
2024-11-10 14:52:52, 10942, 102, -72, 51 , 249641866
2024-11-10 14:52:52, 2664, 103, -73, 51 , 249690236
2024-11-10 14:52:52, 5583, 104, -74, 51 , 249710772
2024-11-10 14:52:52, 16119, 105, -75, 51 , 249734520
2024-11-10 14:52:52, 7112, 106, -76, 51 , 249794406
2024-11-10 14:52:52, 6392, 107, -77, 51 , 249965056
2024-11-10 14:52:52, 5020, 108, -78, 51 , 250019108
2024-11-10 14:52:52, 3068, 109, -78, 51 , 250106695
2024-11-10 14:52:52, 673, 110, -79, 51 , 250182817
2024-11-10 14:52:52, 4869, 111, -80, 51 , 250223346
2024-11-10 14:52:52, 4189, 112, -81, 51 , 250281832
2024-11-10 14:52:52, 6548, 113, -82, 51 , 250321979
2024-11-10 14:52:52, 3106, 114, -83, 51 , 250357386
2024-11-10 14:52:52, 2265, 115, -84, 51 , 250389740
2024-11-10 14:52:52, 1547, 116, -85, 51 , 250570758
2024-11-10 14:52:52, 2699, 117, -84, 51 , 250596686
2024-11-10 14:52:52, 7602, 118, -82, 53 , 252328572
2024-11-10 14:52:52, 2880, 119, -81, 56 , 253205083
2024-11-10 14:52:52, 3039, 120, -82, 55 , 253252355
2024-11-10 14:52:52, 577890, 121, -80, 54 , 253439717
2024-11-10 14:52:52, 1963, 122, -73, 55 , 256096791
2024-11-10 14:52:52, 1766, 123, -74, 55 , 256111809
2024-11-10 14:52:52, 2769, 124, -73, 56 , 257031269
2024-11-10 14:52:52, 3556, 125, -71, 55 , 257541788
2024-11-10 14:52:52, 733, 126, -71, 55 , 257587158
2024-11-10 14:52:52, 17321, 127, -72, 55 , 257982194
2024-11-10 14:52:52, 3114, 128, -72, 55 , 258662383
2024-11-10 14:52:52, 1803, 129, -69, 54 , 259713670
2024-11-10 14:52:52, 19692, 130, -68, 53 , 260191626
2024-11-10 14:52:52, 12928, 131, -65, 52 , 261907912
2024-11-10 14:52:52, 8607, 132, -66, 52 , 261943522
2024-11-10 14:52:52, 6210, 133, -67, 52 , 262031110
2024-11-10 14:52:52, 656, 134, -68, 52 , 262771114
2024-11-10 14:52:52, 13110, 135, -69, 52 , 262778596
2024-11-10 14:52:52, 14182, 136, -70, 52 , 263275780
2024-11-10 14:52:52, 5169, 137, -71, 52 , 263337289
2024-11-10 14:52:52, 18868, 138, -70, 51 , 264690151
2024-11-10 14:52:52, 2961, 1, 74, 50 , 269416069
2024-11-10 14:52:52, 2236, 2, 78, 50 , 271389806
2024-11-10 14:52:52, 7399, 3, 78, 50 , 273764038
2024-11-10 14:52:52, 1062, 4, 77, 50 , 273786692
2024-11-10 14:52:52, 1499, 5, 76, 50 , 274753235
2024-11-10 14:52:52, 2643, 6, 75, 50 , 275038105
2024-11-14 09:32:31, 7579925, 1, 3, 50 , 2282517
2024-11-14 09:40:48, 333249, 2, 3, 50 , 36718
2024-11-14 09:52:55, 6170, 3, -3, 50 , 51063
2024-11-14 10:09:41, 10865, 4, 2, 50 , 93131
2024-11-14 10:09:41, 8804, 5, 1, 50 , 132995
2024-11-14 10:09:41, 5825, 6, 0, 50 , 157509
2024-11-14 10:22:47, 10488, 7, -1, 50 , 83456
2024-11-14 10:22:47, 12266, 8, -2, 50 , 113601
2024-11-14 10:27:29, 8536, 9, -3, 49 , 39871
2024-11-14 10:31:40, 6458, 10, -4, 50 , 32194
2024-11-14 10:31:40, 2074, 11, -5, 50 , 52546
2024-11-14 10:31:40, 2252, 12, -6, 50 , 80527
2024-11-14 10:31:40, 2148, 13, -7, 50 , 95430
2024-11-14 10:31:40, 590, 14, -8, 50 , 113606
2024-11-14 10:31:40, 2417, 15, -9, 50 , 127521
2024-11-14 10:31:40, 2025, 16, -10, 50 , 162059
2024-11-14 10:31:40, 3640, 17, -11, 50 , 172207
2024-11-14 10:31:40, 1973, 18, -12, 50 , 203027
2024-11-14 10:31:40, 4779, 19, -13, 50 , 214874
2024-11-14 10:31:40, 2811, 20, -14, 50 , 250902
2024-11-14 10:31:40, 1733, 21, -15, 50 , 275328
2024-11-14 10:31:40, 16142, 22, -16, 50 , 289343
2024-11-14 10:31:40, 6847, 23, -17, 50 , 331460
2024-11-14 10:42:28, 7087, 24, -18, 50 , 69102
2024-11-14 10:42:28, 4619, 25, -19, 50 , 113384
2024-11-14 10:42:28, 2615, 26, -16, 51 , 1229358
2024-11-14 10:42:28, 18335, 27, -12, 54 , 5953178
2024-11-14 10:42:28, 4285, 28, -8, 54 , 8659862
2024-11-14 10:42:28, 16213, 29, -6, 54 , 8750802
2024-11-14 10:42:28, 804, 30, -7, 54 , 8778747
2024-11-14 10:42:28, 4534, 31, -1, 53 , 11773101
2024-11-14 10:42:28, 2983, 32, -2, 53 , 11780516
2024-11-14 10:42:28, 2073, 33, -3, 53 , 12331292
2024-11-14 10:42:28, 3738, 34, -4, 53 , 12340943
2024-11-14 10:42:28, 3165, 35, -5, 53 , 12450258
2024-11-14 10:42:28, 7755, 36, -6, 53 , 12454503
2024-11-14 10:42:28, 1498, 37, -7, 53 , 12539764
2024-11-14 10:42:28, 6076, 38, -8, 53 , 12553595
2024-11-14 10:42:28, 3581, 39, -9, 53 , 12573858
2024-11-14 10:42:28, 1910, 40, -10, 53 , 12588788
2024-11-14 10:42:28, 14258, 41, -11, 53 , 12599828
2024-11-14 10:42:28, 1446, 42, -12, 53 , 12640097
2024-11-14 10:42:28, 11750, 43, -13, 53 , 12654316
2024-11-14 10:42:28, 1069, 44, -14, 53 , 12677467
2024-11-14 10:42:28, 1957, 45, -15, 53 , 12697980
2024-11-14 10:42:28, 1702, 46, -16, 53 , 12712915
2024-11-14 10:42:28, 671, 47, -17, 53 , 12726760
2024-11-14 10:42:28, 15239, 48, -18, 53 , 12745019
2024-11-14 10:42:28, 635, 49, -19, 53 , 12786987
2024-11-14 10:42:28, 11183, 50, -20, 53 , 12810684
2024-11-14 10:42:28, 2161, 51, -21, 53 , 12834197
2024-11-14 10:42:28, 20505, 52, -22, 52 , 13840300
2024-11-14 10:42:28, 1398, 53, -23, 52 , 14506988
2024-11-14 10:42:28, 19093, 54, -24, 52 , 14849648
2024-11-14 10:42:28, 8, 55, -25, 52 , 15308184
2024-11-14 10:42:28, 21813, 56, -26, 52 , 15308273
2024-11-14 10:42:28, 3048, 57, -45, 52 , 19020679
2024-11-14 10:42:28, 9111, 58, -46, 52 , 19241690
2024-11-14 10:42:28, 1662, 59, -47, 52 , 19267602
2024-11-14 10:42:28, 1503, 60, -46, 51 , 22450873
2024-11-14 10:42:28, 13612, 1, 13, 51 , 23763296
2024-11-14 10:42:28, 1296, 2, 12, 51 , 23786898
2024-11-14 10:42:28, 8144, 1, -1, 50 , 48807938
2024-11-14 10:42:28, 3178, 2, 0, 49 , 74238368
2024-11-14 10:42:28, 11008, 3, 0, 49 , 74781569
2024-11-14 10:42:28, 2211, 4, 0, 49 , 76474305
2024-11-14 10:42:28, 1015, 5, 5, 51 , 82632326
2024-11-14 10:42:28, 3212, 6, 7, 52 , 83663816
2024-11-14 10:42:28, 1328, 7, 8, 52 , 83915044
2024-11-14 10:42:28, 19165, 8, 8, 52 , 84071454
2024-11-14 10:42:28, 14133, 9, 8, 53 , 89760034
2024-11-14 10:42:28, 12103, 10, 9, 53 , 90095997
2024-11-15 12:43:08, 6591, 1, 4, 54 , 1498357
2024-11-15 12:43:08, 25793, 2, 3, 54 , 1758980
