ms,Beam,mag12401265,1,0
12501685,0,0
12501799,0,0
12501912,0,0
12502026,0,0
12502140,0,0
12502254,0,0
12502368,0,0
12502482,1,0
12502604,1,0
12502727,1,0
12502845,1,0
12502959,1,0
12503073,1,0
12503188,1,0
12503307,1,1
12503420,1,1
12503535,1,1
12503648,1,1
12503763,1,0
12503882,1,0
12503997,1,0
12504111,1,0
12504225,1,0
12504415,0,0
12504531,0,0
12504645,0,0
12504760,0,0
12504874,0,0
12504988,0,0
12505102,0,0
12505216,0,0
12505331,0,0
12505445,0,0
12505557,0,0
12505671,0,0
12505786,0,0
12505899,0,0
12506012,0,0
12506126,0,0
12506241,0,0
12506355,0,0
12506469,0,0
12506583,0,0
12506703,1,0
12506817,1,0
12506931,1,0
12507045,1,0
12507160,1,0
12507274,1,0
12507389,1,0
12507502,1,1
12507625,1,1
12507739,1,1
12507853,1,1
12507967,1,1
12508086,1,0
12508201,1,0
12508315,1,0
12508429,1,0
12508543,1,0
12508657,1,0
12508771,1,0
12508886,1,0
12509000,1,0
12509219,0,0
12509334,0,0
12509449,0,0
12509562,0,0
12509676,0,0
12509790,0,0
12509904,0,0
12510031,0,0
12510149,0,0
12510264,0,0
12510378,0,0
12510492,0,0
12510606,0,0
12510720,0,0
12510834,0,0
12510949,0,0
12511063,0,0
12511176,0,0
12511291,0,0
12511405,0,0
12511519,0,0
12511633,0,0
12511747,0,1
12511866,0,1
12511981,0,1
12512095,0,1
12512210,0,1
12512329,0,0
12512444,0,0
12512557,0,0
12512672,0,0
12512786,1,0
12512907,1,0
12513021,1,0
12513135,1,0
12513249,1,0
12513363,1,0
12513477,1,0
12513591,1,0
12513705,1,0
12513819,1,0
12513933,1,0
12514047,1,0
12514162,1,0
12514282,1,0
12514396,1,0
12514510,1,0
12514627,1,0
12514745,1,0
12514859,1,0
12514973,1,0
12515163,0,0
12515279,0,0
12515393,0,0
12515506,0,0
12515620,0,0
12515735,0,0
12515849,0,0
12515963,0,0
12516083,0,1
12516198,0,1
12516312,0,1
12516425,0,1
12516555,0,0
12516670,0,0
12516784,0,0
12516898,0,0
12517012,0,0
12517126,0,0
12517239,0,0
12517354,0,0
12517467,0,0
12517581,0,0
12517695,0,0
12517809,0,0
12517923,0,0
12518037,0,0
12518151,0,0
12518265,0,0
12518380,0,0
12518493,0,0
12518607,0,0
12518721,0,0
12518835,0,0
12518949,0,0
12519063,0,0
12519177,0,0
12519293,0,0
12519407,0,0
12519521,0,0
12519635,0,0
12519749,0,0
12519863,0,0
12519977,0,0
12520106,0,0
12520221,0,1
12520341,0,1
12520455,0,1
12520570,0,1
12520684,0,1
12520799,0,0
12520914,0,0
12521030,1,0
12521145,1,0
12521258,1,0
12521373,1,0
12521487,1,0
12521601,1,0
12521715,1,0
12521830,1,0
12521944,1,0
12522057,1,0
12522172,1,0
12522286,1,0
12522400,1,0
12522593,0,0
12522708,0,0
12522822,0,0
12522936,0,0
12523051,0,0
12523165,0,0
12523278,0,0
12523392,0,0
12523506,0,0
12523620,0,0
12523734,0,0
12523850,0,0
12523964,0,0
12524078,0,0
12524192,0,0
12524306,0,0
12524420,0,0
12524534,0,0
12524648,0,0
12524760,0,0
12524880,0,0
12524996,0,0
12525110,0,0
12525224,0,0
12525338,0,0
12525452,0,0
12525566,0,0
12525680,0,0
12525794,0,0
12525908,0,0
12526022,0,0
12526136,0,0
12526250,0,0
12526365,0,0
12526478,0,0
12526593,0,0
12526707,0,0
12526821,0,0
12526935,0,0
12527049,0,0
12527162,0,0
12527276,0,0
12527390,0,0
12527504,0,0
12527618,0,0
12527732,0,0
12527846,0,0
12527960,0,0
12528074,0,0
12528188,0,0
12528304,0,0
12528419,0,0
12528532,0,0
12528646,0,0
12528761,0,0
12528875,0,0
12528989,0,0
12529103,0,0
12529217,0,0
12529332,0,0
12529446,0,0
12529559,0,0
12529673,0,0
12529787,0,0
12529901,0,0
12530015,0,0
12530143,0,0
12530258,0,0
12530372,0,0
12530485,0,0
12530600,0,0
12530714,0,0
12530828,0,0
12530942,0,0
12531056,0,0
12531170,0,0
12531283,0,0
12531398,0,0
12531512,0,0
12531626,0,0
12531740,0,0
12531854,0,0
12531967,0,0
12532081,0,0
12532195,0,0
12532309,0,0
12532423,0,0
12532537,0,0
12532652,0,0
12532766,0,0
12532883,0,0
12532997,0,0
12533111,0,0
12533226,0,0
12533340,0,0
12533453,0,0
12533568,0,0
12533682,0,0
12533796,0,0
12533910,0,0
12534024,0,0
12534138,0,0
12534252,0,0
12534366,0,0
12534480,0,0
12534594,0,0
12534708,0,0
12534833,0,0
12534947,0,0
12535061,0,0
12535175,0,0
12535289,0,0
12535403,0,0
12535517,0,0
12535631,0,0
12535746,0,0
12535860,0,0
12535974,0,0
12536088,0,0
12536202,0,0
12536316,0,0
12536430,0,0
12536545,0,0
12536659,0,0
12536773,0,0
12536888,0,0
12537001,0,0
12537116,0,0
12537230,0,0
12537346,0,0
12537468,0,1
12537583,0,1
12537697,0,1
12537811,0,1
12537931,0,0
12538051,0,0
12538166,0,0
12538280,0,0
12538400,1,0
12538515,1,0
12538629,1,0
