entity_id,state,last_changed
sensor.exit_beamsensor_avg_high_ms,2954,2024-12-29T00:06:42.906Z
sensor.exit_beamsensor_avg_high_ms,2919,2024-12-29T00:06:49.362Z
sensor.exit_beamsensor_avg_high_ms,2648,2024-12-29T00:06:57.958Z
sensor.exit_beamsensor_avg_high_ms,2651,2024-12-29T00:07:04.448Z
sensor.exit_beamsensor_avg_high_ms,2778,2024-12-29T00:07:17.501Z
sensor.exit_beamsensor_avg_high_ms,2752,2024-12-29T00:07:32.624Z
sensor.exit_beamsensor_avg_high_ms,2836,2024-12-29T00:07:51.278Z
sensor.exit_beamsensor_avg_high_ms,2935,2024-12-29T00:08:00.350Z
sensor.exit_beamsensor_avg_high_ms,2837,2024-12-29T00:08:11.576Z
sensor.exit_beamsensor_avg_high_ms,2841,2024-12-29T00:08:21.105Z
sensor.exit_beamsensor_avg_high_ms,2711,2024-12-29T00:08:27.226Z
sensor.exit_beamsensor_avg_high_ms,2804,2024-12-29T00:08:45.363Z
sensor.exit_beamsensor_avg_high_ms,2791,2024-12-29T00:09:01.278Z
sensor.exit_beamsensor_avg_high_ms,3975,2024-12-29T00:09:43.564Z
sensor.exit_beamsensor_avg_high_ms,4188,2024-12-29T00:09:51.722Z
sensor.exit_beamsensor_avg_high_ms,4094,2024-12-29T00:10:00.903Z
sensor.exit_beamsensor_avg_high_ms,4159,2024-12-29T00:10:13.121Z
sensor.exit_beamsensor_avg_high_ms,4197,2024-12-29T00:10:23.312Z
sensor.exit_beamsensor_avg_high_ms,4163,2024-12-29T00:10:39.125Z
sensor.exit_beamsensor_avg_high_ms,4087,2024-12-29T00:10:44.612Z
sensor.exit_beamsensor_avg_high_ms,4086,2024-12-29T00:10:54.553Z
sensor.exit_beamsensor_avg_high_ms,4126,2024-12-29T00:11:01.795Z
sensor.exit_beamsensor_avg_high_ms,3983,2024-12-29T00:11:07.843Z
sensor.exit_beamsensor_avg_high_ms,3929,2024-12-29T00:11:24.669Z
sensor.exit_beamsensor_avg_high_ms,2711,2024-12-29T00:11:32.669Z
sensor.exit_beamsensor_avg_high_ms,2575,2024-12-29T00:11:45.994Z
sensor.exit_beamsensor_avg_high_ms,2653,2024-12-29T00:11:55.667Z
sensor.exit_beamsensor_avg_high_ms,2551,2024-12-29T00:12:04.156Z
sensor.exit_beamsensor_avg_high_ms,2399,2024-12-29T00:12:16.488Z
sensor.exit_beamsensor_avg_high_ms,2490,2024-12-29T00:12:36.614Z
sensor.exit_beamsensor_avg_high_ms,2507,2024-12-29T00:12:43.624Z
sensor.exit_beamsensor_avg_high_ms,2481,2024-12-29T00:12:50.548Z
sensor.exit_beamsensor_avg_high_ms,2518,2024-12-29T00:12:55.586Z
sensor.exit_beamsensor_avg_high_ms,2458,2024-12-29T00:13:06.755Z
sensor.exit_beamsensor_avg_high_ms,2419,2024-12-29T00:13:14.547Z
sensor.exit_beamsensor_avg_high_ms,2398,2024-12-29T00:13:27.922Z
sensor.exit_beamsensor_avg_high_ms,2453,2024-12-29T00:13:43.153Z
sensor.exit_beamsensor_avg_high_ms,2426,2024-12-29T00:13:53.600Z
sensor.exit_beamsensor_avg_high_ms,2378,2024-12-29T00:14:00.547Z
sensor.exit_beamsensor_avg_high_ms,2445,2024-12-29T00:14:09.926Z
sensor.exit_beamsensor_avg_high_ms,2379,2024-12-29T00:14:19.923Z
sensor.exit_beamsensor_avg_high_ms,2405,2024-12-29T00:14:44.720Z
sensor.exit_beamsensor_avg_high_ms,2536,2024-12-29T00:14:56.119Z
sensor.exit_beamsensor_avg_high_ms,2611,2024-12-29T00:15:31.356Z
sensor.exit_beamsensor_avg_high_ms,2780,2024-12-29T00:15:46.569Z
sensor.exit_beamsensor_avg_high_ms,2924,2024-12-29T00:15:53.293Z
sensor.exit_beamsensor_avg_high_ms,2894,2024-12-29T00:16:06.416Z
sensor.exit_beamsensor_avg_high_ms,2790,2024-12-29T00:16:49.705Z
sensor.exit_beamsensor_avg_high_ms,2850,2024-12-29T00:16:56.403Z
