entity_id,state,last_changed
sensor.exit_beamsensor_min_ms,2438,2024-12-29T00:59:20.938Z
sensor.exit_beamsensor_min_ms,2136,2024-12-29T00:59:26.839Z
sensor.exit_beamsensor_min_ms,2393,2024-12-29T00:59:59.807Z
sensor.exit_beamsensor_min_ms,2244,2024-12-29T01:00:34.052Z
sensor.exit_beamsensor_min_ms,2378,2024-12-29T01:01:08.055Z
sensor.exit_beamsensor_min_ms,1995,2024-12-29T01:01:12.754Z
sensor.exit_beamsensor_min_ms,1911,2024-12-29T01:01:28.708Z
sensor.exit_beamsensor_min_ms,1921,2024-12-29T01:01:55.993Z
sensor.exit_beamsensor_min_ms,2003,2024-12-29T01:02:08.033Z
sensor.exit_beamsensor_min_ms,2109,2024-12-29T01:02:27.858Z
sensor.exit_beamsensor_min_ms,1763,2024-12-29T01:02:56.439Z
sensor.exit_beamsensor_min_ms,1812,2024-12-29T01:03:30.399Z
sensor.exit_beamsensor_min_ms,2190,2024-12-29T01:03:59.640Z
sensor.exit_beamsensor_min_ms,2466,2024-12-29T01:04:33.727Z
sensor.exit_beamsensor_min_ms,2681,2024-12-29T01:05:01.919Z
sensor.exit_beamsensor_min_ms,2902,2024-12-29T01:05:39.902Z
sensor.exit_beamsensor_min_ms,2064,2024-12-29T01:05:55.121Z
sensor.exit_beamsensor_min_ms,2210,2024-12-29T01:06:35.141Z
sensor.exit_beamsensor_min_ms,2341,2024-12-29T01:06:44.994Z
sensor.exit_beamsensor_min_ms,2069,2024-12-29T01:07:08.504Z
sensor.exit_beamsensor_min_ms,1441,2024-12-29T01:07:20.122Z
sensor.exit_beamsensor_min_ms,2335,2024-12-29T01:07:58.489Z
sensor.exit_beamsensor_min_ms,2446,2024-12-29T01:08:37.855Z
sensor.exit_beamsensor_min_ms,2944,2024-12-29T01:08:43.681Z
sensor.exit_beamsensor_min_ms,2580,2024-12-29T01:08:52.253Z
sensor.exit_beamsensor_min_ms,2025,2024-12-29T01:09:01.968Z
sensor.exit_beamsensor_min_ms,2082,2024-12-29T01:09:33.456Z
sensor.exit_beamsensor_min_ms,1574,2024-12-29T01:09:41.283Z
sensor.exit_beamsensor_min_ms,3933,2024-12-29T01:10:30.011Z
sensor.exit_beamsensor_min_ms,3208,2024-12-29T01:10:35.389Z
sensor.exit_beamsensor_min_ms,2687,2024-12-29T01:11:18.001Z
sensor.exit_beamsensor_min_ms,2003,2024-12-29T01:11:31.417Z
sensor.exit_beamsensor_min_ms,1889,2024-12-29T01:11:48.325Z
sensor.exit_beamsensor_min_ms,2342,2024-12-29T01:12:25.182Z
sensor.exit_beamsensor_min_ms,2335,2024-12-29T01:12:35.848Z
sensor.exit_beamsensor_min_ms,2063,2024-12-29T01:12:51.295Z
sensor.exit_beamsensor_min_ms,2123,2024-12-29T01:13:27.219Z
sensor.exit_beamsensor_min_ms,1696,2024-12-29T01:13:49.952Z
sensor.exit_beamsensor_min_ms,1869,2024-12-29T01:14:23.983Z
sensor.exit_beamsensor_min_ms,3141,2024-12-29T01:14:31.209Z
sensor.exit_beamsensor_min_ms,2485,2024-12-29T01:14:41.077Z
sensor.exit_beamsensor_min_ms,3084,2024-12-29T01:15:17.321Z
sensor.exit_beamsensor_min_ms,1529,2024-12-29T01:15:25.862Z
sensor.exit_beamsensor_min_ms,1653,2024-12-29T01:16:13.757Z
sensor.exit_beamsensor_min_ms,2489,2024-12-29T01:16:37.644Z
sensor.exit_beamsensor_min_ms,3357,2024-12-29T01:17:02.810Z
sensor.exit_beamsensor_min_ms,3119,2024-12-29T01:17:13.364Z
sensor.exit_beamsensor_min_ms,2393,2024-12-29T01:17:23.185Z
sensor.exit_beamsensor_min_ms,437,2024-12-29T01:17:28.179Z
